itemNo,name,price,salePrice,brand
10404408,Mực cán ăn liền Cảnh Thành 100g,111000.0,111000.0,CẢNH THÀNH
10404411,Mực sấy gừng Cảnh Thành 200g,108000.0,108000.0,CẢNH THÀNH
10404413,Cá mai rim kiểu Thái Cảnh Thành 180g,126300.0,126300.0,CẢNH THÀNH
10602867,Hạt phỉ phết cacao Nutella 350g,126800.0,126800.0,NUTELLA
10605188,Gạo huyết rồng giống cây trồng 1kg,54100.0,54100.0,VINASEED
10605189,Gạo phúc thọ cây trồng Vinaseed hộp 1kg,54100.0,54100.0,VINASEED
10605190,Gạo nếp Vinaseed hoa vàng đặc biệt 2kg,85500.0,85500.0,VINASEED
10605771,Mực khô to SSA gói 200g,339000.0,339000.0,NATUR FISH
10605772,Cá khô chỉ vàng khay 200g,71000.0,71000.0,NATUR FISH
10605776,Tôm nõn khô hộp 200g,205000.0,205000.0,NATUR FISH
10605939,Cá ngừ dầu xé nhỏ  Seaspimex lon 185g,27700.0,27700.0,SEASPIMEX
10606336,Nấm hương Donavi 50g,31000.0,31000.0,DONAVI
10606374,Nhân lạc đỏ Donavi Nghệ An 200g,22600.0,22600.0,DONAVI
10615401,Ngũ cốc Bakalland Muesli 5 Dried Fruits & Honey gói 300g,105600.0,105600.0,BAKALLAND
10615402,Ngũ cốc Bakalland Muesli 5 Tropical Fruits & Honey gói 300g,105600.0,105600.0,BAKALLAND
10615403,Ngũ cốc Bakalland Muesli 5 Nuts & Honey gói 300g,105600.0,105600.0,BAKALLAND
10615404,Ngũ cốc Bakalland 5 loại trái cây và mật ong gói 300g,105600.0,105600.0,BAKALLAND
10616887,Rong biển tẩm gia vị ăn liền Ottogi 4.2g,32000.0,32000.0,OTTOGI
10616889,Lá rong biển cuốn cơm Ottogi 20g,47400.0,47400.0,OTTOGI
10616906,Rong biển cuộn cơm Good&Well  Yaki Nori 20g,49100.0,49100.0,GOOD&WELL
10618194,Bơ hạt phỉ Golden Farm cacao 340g,82400.0,82400.0,GOLDEN FARM
10623507,Mộc nhĩ sợi Phú Hải 200g,51500.0,51500.0,PHÚ HẢI
10627954,Nấm hương Đông Nam Việt 100g,53000.0,53000.0,ĐÔNG NAM VIỆT
10627955,Nấm hương Đông Nam Việt 200g,103000.0,103000.0,ĐÔNG NAM VIỆT
10629756,Nhân lạc đỏ Sale 247 250g,35500.0,35500.0,SALE 247
10640190,Nấm hương Sale 247 50g,33600.0,33600.0,SALE 247
10640191,Nấm hương Sale 247 100g,60000.0,60000.0,SALE 247
